session_id,title,workflow_type,status,current_step,total_steps,case_id,created_at,updated_at,extracted_data,config
JIR-1753241251647-627q1qw8,PF345423423 - Marine Case,jira,completed,7,7,HIS-88,2025-07-23T03:27:31.648Z,2025-07-23T04:53:16.900Z,"{""slipId"":""HIS-88"",""token"":""jira_token_088"",""slipReference"":""JIR/2025/088"",""lloydSyndicate"":""Syndicate 512"",""leadUnderwriter"":""Property Underwriter"",""underwriterEmail"":""property@lloyds.com"",""riskCategory"":""Property Insurance"",""policyInceptionDate"":""01/09/2025"",""policyExpiryDate"":""31/08/2026"",""coverageTerritory"":""UK"",""currency"":""GBP"",""policyLimits"":""£2450000"",""deductible"":""£10000"",""premiumAmount"":""£15750"",""brokerageRate"":""10%"",""totalSumInsured"":""£2450000"",""riskLocation"":""Oceanview Commercial District"",""businessDescription"":""Commercial warehouse property insurance"",""yearsTrading"":""15"",""annualTurnover"":""£8500000"",""numberOfEmployees"":""125"",""previousClaims"":""1 claim in last 5 years - minor flood"",""riskImprovements"":""Enhanced drainage improved security"",""securityMeasures"":""24/7 security cameras flood defenses"",""complianceCertifications"":""Building regulations compliance fire safety"",""financialRating"":""A+ (Standard & Poor's)"",""reinsuranceArrangements"":""50% quota share with Swiss Re"",""exclusions"":""Flood beyond design limits earthquake terrorism"",""warranties"":""Regular maintenance inspections fire safety audits"",""conditions"":""Monthly property reports immediate loss notification"",""emailSubject"":""Commercial Property Insurance - Oceanview Warehouse""}",{}
JIR-1753245473353-ijttotl7,32423-marine,jira,completed,8,8,HIS-90,2025-07-23T04:37:53.354Z,2025-07-23T04:39:05.191Z,{},{}
JIR-1753245938763-mi6zf4w9,32423-marine,jira,completed,8,8,HIS-90,2025-07-23T04:45:38.763Z,2025-07-23T04:46:47.170Z,{},{}
JIR-1753246101951-q2leo9ir,Test Jira Workflow HIS-89,jira,running,4,8,HIS-89,2025-07-23T04:48:21.951Z,2025-07-23T04:48:56.161Z,{},{}
JIR-1753246160038-e65yqyu6,Test Data Extraction Form - HIS-89,jira,pending_data_extraction,1,8,HIS-89,2025-07-23T04:49:20.038Z,2025-07-23T04:49:30.322Z,{},{}
JIR-1753246552840-nbq1hn80,Test Fixed Field Comparison - HIS-87,jira,running,3,8,HIS-87,2025-07-23T04:55:52.841Z,2025-07-23T04:57:21.943Z,{},{}
JIR-1753246696605-1s6p9hyh,Fixed Field Comparison Test - HIS-90,jira,pending_data_extraction,1,8,HIS-90,2025-07-23T04:58:16.605Z,2025-07-23T04:58:27.011Z,{},{}
JIR-1753246741544-q59mkohg,FINAL TEST - Fixed Field Comparison - HIS-89,jira,completed,8,8,HIS-89,2025-07-23T04:59:01.544Z,2025-07-23T05:01:19.606Z,{},{}
JIR-1753246860589-w7iox0ts,FINAL FIELD COMPARISON TEST - HIS-90,jira,completed,8,8,HIS-90,2025-07-23T05:01:00.589Z,2025-07-23T05:04:25.858Z,"{""slipId"":""HIS-90"",""token"":""jira_token_090"",""slipReference"":""JIR/2025/090"",""lloydSyndicate"":""Syndicate 445"",""leadUnderwriter"":""Maritime Underwriter"",""underwriterEmail"":""marine@lloyds.com"",""riskCategory"":""Marine Cargo"",""policyInceptionDate"":""15/08/2025"",""policyExpiryDate"":""14/08/2026"",""coverageTerritory"":""Worldwide"",""currency"":""GBP"",""policyLimits"":""£750000"",""deductible"":""£5000"",""premiumAmount"":""£8250"",""brokerageRate"":""12%"",""totalSumInsured"":""£750000"",""riskLocation"":""Southampton to Hamburg"",""businessDescription"":""Marine cargo insurance for electronics shipment"",""yearsTrading"":""8"",""annualTurnover"":""£2500000"",""numberOfEmployees"":""45"",""previousClaims"":""None in last 3 years"",""riskImprovements"":""Enhanced cargo tracking secure packaging"",""securityMeasures"":""24/7 vessel monitoring GPS tracking"",""complianceCertifications"":""IMO compliance ISM certification"",""financialRating"":""A (Lloyd's)"",""reinsuranceArrangements"":""60% quota share with Munich Re"",""exclusions"":""War risks piracy cyber attacks"",""warranties"":""Proper packaging approved routes only"",""conditions"":""Weekly voyage reports cargo manifest updates"",""emailSubject"":""Marine Cargo Insurance - Electronics Shipment MV Ocean Carrier""}",{}
JIR-1753247196348-gucc12oq,COMPLETE JIRA COMMENT TEST - HIS-88,jira,running,1,8,HIS-88,2025-07-23T05:06:36.348Z,2025-07-23T05:07:43.747Z,{},{}
JIR-1753247342616-ly0g31n1,FINAL JIRA DEMO - HIS-87,jira,pending_data_extraction,1,8,HIS-87,2025-07-23T05:09:02.616Z,2025-07-23T05:09:13.094Z,{},{}
JIR-1753247342936-ad1df1zr,FINAL JIRA DEMO - HIS-87,jira,running,6,8,HIS-87,2025-07-23T05:09:02.936Z,2025-07-23T05:10:25.536Z,{},{}
JIR-1753247536677-z8jai4ea,32423-marine,jira,completed,8,8,HIS-90,2025-07-23T05:12:16.677Z,2025-07-23T05:14:02.268Z,"{""slipId"":""HIS-90"",""token"":""jira_token_090"",""slipReference"":""JIR/2025/090"",""lloydSyndicate"":""Syndicate 445"",""leadUnderwriter"":""Maritime Underwriter"",""underwriterEmail"":""marine@lloyds.com"",""riskCategory"":""Marine Cargo"",""policyInceptionDate"":""15/08/2025"",""policyExpiryDate"":""14/08/2026"",""coverageTerritory"":""Worldwide"",""currency"":""GBP"",""policyLimits"":""£750000"",""deductible"":""£5000"",""premiumAmount"":""£8250"",""brokerageRate"":""12%"",""totalSumInsured"":""£750000"",""riskLocation"":""Southampton to Hamburg"",""businessDescription"":""Marine cargo insurance for electronics shipment"",""yearsTrading"":""8"",""annualTurnover"":""£2500000"",""numberOfEmployees"":""45"",""previousClaims"":""None in last 3 years"",""riskImprovements"":""Enhanced cargo tracking secure packaging"",""securityMeasures"":""24/7 vessel monitoring GPS tracking"",""complianceCertifications"":""IMO compliance ISM certification"",""financialRating"":""A (Lloyd's)"",""reinsuranceArrangements"":""60% quota share with Munich Re"",""exclusions"":""War risks piracy cyber attacks"",""warranties"":""Proper packaging approved routes only"",""conditions"":""Weekly voyage reports cargo manifest updates"",""emailSubject"":""Marine Cargo Insurance - Electronics Shipment MV Ocean Carrier""}",{}
JIR-1753247997153-jsj41nt3,CSV Reference Comparison Test,jira,completed,8,8,HIS-88,2025-07-23T05:19:57.153Z,2025-07-23T05:24:03.194Z,"{""slipId"":""HIS-88"",""token"":""jira_token_088"",""slipReference"":""JIR/2025/088"",""lloydSyndicate"":""Syndicate 512"",""leadUnderwriter"":""Property Underwriter"",""underwriterEmail"":""property@lloyds.com"",""riskCategory"":""Property Insurance"",""policyInceptionDate"":""01/09/2025"",""policyExpiryDate"":""31/08/2026"",""coverageTerritory"":""UK"",""currency"":""GBP"",""policyLimits"":""£2450000"",""deductible"":""£10000"",""premiumAmount"":""£15750"",""brokerageRate"":""10%"",""totalSumInsured"":""£2450000"",""riskLocation"":""Oceanview Commercial District"",""businessDescription"":""Commercial warehouse property insurance"",""yearsTrading"":""15"",""annualTurnover"":""£8500000"",""numberOfEmployees"":""125"",""previousClaims"":""1 claim in last 5 years - minor flood"",""riskImprovements"":""Enhanced drainage improved security"",""securityMeasures"":""24/7 security cameras flood defenses"",""complianceCertifications"":""Building regulations compliance fire safety"",""financialRating"":""A+ (Standard & Poor's)"",""reinsuranceArrangements"":""50% quota share with Swiss Re"",""exclusions"":""Flood beyond design limits earthquake terrorism"",""warranties"":""Regular maintenance inspections fire safety audits"",""conditions"":""Monthly property reports immediate loss notification"",""emailSubject"":""Commercial Property Insurance - Oceanview Warehouse""}",{}
JIR-1753248153867-99ufkmi7,No Changes Test - Skip Mismatch Summary,jira,running,4,8,HIS-90,2025-07-23T05:22:33.867Z,2025-07-23T05:24:11.014Z,{},{}
JIR-1753248319682-m273oaq5,PF345423423 - Marine Case,jira,completed,8,8,HIS-88,2025-07-23T05:25:19.682Z,2025-07-23T05:27:15.815Z,"{""slipId"":""HIS-88"",""token"":""jira_token_088"",""slipReference"":""JIR/2025/088"",""lloydSyndicate"":""Syndicate 512"",""leadUnderwriter"":""Property Underwriter"",""underwriterEmail"":""property@lloyds.com"",""riskCategory"":""Property Insurance"",""policyInceptionDate"":""01/09/2025"",""policyExpiryDate"":""31/08/2026"",""coverageTerritory"":""UK"",""currency"":""GBP"",""policyLimits"":""£2450000"",""deductible"":""£10000"",""premiumAmount"":""£15750"",""brokerageRate"":""10%"",""totalSumInsured"":""£2450000"",""riskLocation"":""Oceanview Commercial District"",""businessDescription"":""Commercial warehouse property insurance"",""yearsTrading"":""15"",""annualTurnover"":""£8500000"",""numberOfEmployees"":""125"",""previousClaims"":""1 claim in last 5 years - minor flood"",""riskImprovements"":""Enhanced drainage improved security"",""securityMeasures"":""24/7 security cameras flood defenses"",""complianceCertifications"":""Building regulations compliance fire safety"",""financialRating"":""A+ (Standard & Poor's)"",""reinsuranceArrangements"":""50% quota share with Swiss Re"",""exclusions"":""Flood beyond design limits earthquake terrorism"",""warranties"":""Regular maintenance inspections fire safety audits"",""conditions"":""Monthly property reports immediate loss notification"",""emailSubject"":""Commercial Property Insurance - Oceanview Warehouse""}",{}
JIR-1753248585339-ofhyfphl,Direct CSV Comparison Test,jira,completed,8,8,HIS-87,2025-07-23T05:29:45.339Z,2025-07-23T05:34:28.043Z,"{""slipId"":""HIS-87"",""token"":""jira_token_087"",""slipReference"":""JIR/2025/087"",""lloydSyndicate"":""Syndicate 318"",""leadUnderwriter"":""Liability Underwriter"",""underwriterEmail"":""liability@lloyds.com"",""riskCategory"":""Professional Indemnity"",""policyInceptionDate"":""01/07/2025"",""policyExpiryDate"":""30/06/2026"",""coverageTerritory"":""Global"",""currency"":""USD"",""policyLimits"":""$5000000"",""deductible"":""$25000"",""premiumAmount"":""$95000"",""brokerageRate"":""15%"",""totalSumInsured"":""$5000000"",""riskLocation"":""Technology Consulting Operations"",""businessDescription"":""Professional indemnity for technology consulting firm"",""yearsTrading"":""12"",""annualTurnover"":""$15000000"",""numberOfEmployees"":""85"",""previousClaims"":""2 claims in last 5 years - professional negligence"",""riskImprovements"":""Enhanced quality assurance professional development"",""securityMeasures"":""Client contract reviews liability limits"",""complianceCertifications"":""ISO 9001 professional standards compliance"",""financialRating"":""A- (Moody's)"",""reinsuranceArrangements"":""70% quota share with Hannover Re"",""exclusions"":""Criminal acts dishonesty warranty breaches"",""warranties"":""Professional standards compliance regular training"",""conditions"":""Quarterly compliance reports immediate claim notification"",""emailSubject"":""Professional Indemnity Insurance - Technology Consulting Services""}",{}
JIR-1753248695975-c05bk6vv,PF345423423 - Marine Case,jira,running,0,8,HIS-88,2025-07-23T05:31:35.975Z,2025-07-23T05:31:35.975Z,{},{}
JIR-1753249037732-d77cu9ra,Slip 1 Comparison,jira,completed,8,8,HIS-87,2025-07-23T05:37:17.732Z,2025-07-23T09:05:37.910Z,"{""slipId"":""HIS-87"",""token"":""jira_token_087"",""slipReference"":""JIR/2025/087"",""lloydSyndicate"":""Syndicate 318"",""leadUnderwriter"":""Liability Underwriter"",""underwriterEmail"":""liability@lloyds.com"",""riskCategory"":""Professional Indemnity"",""policyInceptionDate"":""01/07/2025"",""policyExpiryDate"":""30/06/2026"",""coverageTerritory"":""Global"",""currency"":""USD"",""policyLimits"":""$5000000"",""deductible"":""$25000"",""premiumAmount"":""$95000"",""brokerageRate"":""15%"",""totalSumInsured"":""$5000000"",""riskLocation"":""Technology Consulting Operations"",""businessDescription"":""Professional indemnity for technology consulting firm"",""yearsTrading"":""12"",""annualTurnover"":""$15000000"",""numberOfEmployees"":""85"",""previousClaims"":""2 claims in last 5 years - professional negligence"",""riskImprovements"":""Enhanced quality assurance professional development"",""securityMeasures"":""Client contract reviews liability limits"",""complianceCertifications"":""ISO 9001 professional standards compliance"",""financialRating"":""A- (Moody's)"",""reinsuranceArrangements"":""70% quota share with Hannover Re"",""exclusions"":""Criminal acts dishonesty warranty breaches"",""warranties"":""Professional standards compliance regular training"",""conditions"":""Quarterly compliance reports immediate claim notification"",""emailSubject"":""Professional Indemnity Insurance - Technology Consulting Services""}",{}
JIR-1753264019111-uv5vnnmm,Slip 1 Comparison,jira,pending_approval,4,8,HIS-87,2025-07-23T09:46:59.112Z,2025-07-23T10:01:55.357Z,"{""slip_id"":""SLP-2025-001"",""token"":""slip_token_001"",""slip_reference"":""LMX/2025/001"",""lloyd_syndicate"":""Syndicate 623"",""lead_underwriter"":""James Wilson"",""underwriter_email"":""cargo@marine.com"",""risk_category"":""Marine Cargo"",""policy_inception_date"":""01/04/2025"",""policy_expiry_date"":""31/03/2026"",""coverage_territory"":""Worldwide"",""currency"":""USD"",""policy_limits"":""$50000000"",""deductible"":""$25000"",""premium_amount"":""$485000"",""brokerage_rate"":""15%"",""total_sum_insured"":""$50000000"",""risk_location"":""International Shipping Routes"",""business_description"":""Marine cargo insurance for international shipping operations"",""years_trading"":""25"",""annual_turnover"":""$125000000"",""number_of_employees"":""450"",""previous_claims"":""2 claims in last 5 years - weather related"",""risk_improvements"":""Enhanced GPS tracking improved packaging protocols"",""security_measures"":""24/7 monitoring secure warehousing facilities"",""compliance_certifications"":""ISO 9001 IMO compliance"",""financial_rating"":""A+ (Standard & Poor's)"",""reinsurance_arrangements"":""75% quota share with Munich Re"",""exclusions"":""War risks nuclear perils cyber attacks"",""warranties"":""Proper packaging approved routes only"",""conditions"":""Monthly reporting claims handling procedures"",""created_at"":""2025-01-07T16:20:00Z"",""updated_at"":""2025-01-12T14:15:00Z"",""email_subject"":""Marine Cargo Slip - International Shipping Routes""}",{}
JIR-1753265142626-xkzptmt4,Slip 1 Comparison,jira,completed,8,8,HIS-87,2025-07-23T10:05:42.626Z,2025-07-23T10:06:43.940Z,"{""slip_id"":""SLP-2025-001"",""token"":""slip_token_001"",""slip_reference"":""LMX/2025/001"",""lloyd_syndicate"":""Syndicate 623"",""lead_underwriter"":""James Wilson"",""underwriter_email"":""cargo@marine.com"",""risk_category"":""Marine Cargo"",""policy_inception_date"":""01/04/2025"",""policy_expiry_date"":""31/03/2026"",""coverage_territory"":""Worldwide"",""currency"":""USD"",""policy_limits"":""$50000000"",""deductible"":""$25000"",""premium_amount"":""$485000"",""brokerage_rate"":""15%"",""total_sum_insured"":""$50000000"",""risk_location"":""International Shipping Routes"",""business_description"":""Marine cargo insurance for international shipping operations"",""years_trading"":""25"",""annual_turnover"":""$125000000"",""number_of_employees"":""450"",""previous_claims"":""2 claims in last 5 years - weather related"",""risk_improvements"":""Enhanced GPS tracking improved packaging protocols"",""security_measures"":""24/7 monitoring secure warehousing facilities"",""compliance_certifications"":""ISO 9001 IMO compliance"",""financial_rating"":""A+ (Standard & Poor's)"",""reinsurance_arrangements"":""75% quota share with Munich Re"",""exclusions"":""War risks nuclear perils cyber attacks"",""warranties"":""Proper packaging approved routes only"",""conditions"":""Monthly reporting claims handling procedures"",""created_at"":""2025-01-07T16:20:00Z"",""updated_at"":""2025-01-12T14:15:00Z"",""email_subject"":""Marine Cargo Slip - International Shipping Routes""}",{}
JIR-1753265477799-zx8959vy,Slip 1 Comparison,jira,completed,8,8,HIS-87,2025-07-23T10:11:17.800Z,2025-07-23T10:12:31.707Z,"{""slip_id"":""SLP-2025-001"",""token"":""slip_token_001"",""slip_reference"":""LMX/2025/001"",""lloyd_syndicate"":""Syndicate 623"",""lead_underwriter"":""James Wilson"",""underwriter_email"":""cargo@marine.com"",""risk_category"":""Marine Cargo"",""policy_inception_date"":""01/04/2025"",""policy_expiry_date"":""31/03/2026"",""coverage_territory"":""Worldwide"",""currency"":""USD"",""policy_limits"":""$50000000"",""deductible"":""$25000"",""premium_amount"":""$485000"",""brokerage_rate"":""15%"",""total_sum_insured"":""$50000000"",""risk_location"":""International Shipping Routes"",""business_description"":""Marine cargo insurance for international shipping operations"",""years_trading"":""25"",""annual_turnover"":""$125000000"",""number_of_employees"":""450"",""previous_claims"":""2 claims in last 5 years - weather related"",""risk_improvements"":""Enhanced GPS tracking improved packaging protocols"",""security_measures"":""24/7 monitoring secure warehousing facilities"",""compliance_certifications"":""ISO 9001 IMO compliance"",""financial_rating"":""A+ (Standard & Poor's)"",""reinsurance_arrangements"":""75% quota share with Munich Re"",""exclusions"":""War risks nuclear perils cyber attacks"",""warranties"":""Proper packaging approved routes only"",""conditions"":""Monthly reporting claims handling procedures"",""created_at"":""2025-01-07T16:20:00Z"",""updated_at"":""2025-01-12T14:15:00Z"",""email_subject"":""Marine Cargo Slip - International Shipping Routes""}",{}
JIR-1753265652573-jw5c10pb,Test Mismatch Summary,jira,pending_approval,6,8,HIS-89,2025-07-23T10:14:12.573Z,2025-07-23T10:15:30.768Z,{},{}
JIR-1753265828770-jdxdpmfl,Test Hardcoded Content,jira,pending_approval,3,8,HIS-88,2025-07-23T10:17:08.771Z,2025-07-23T10:18:13.554Z,{},{}
JIR-1753265980023-v6bo2ip9,Slip 1 Comparison,jira,completed,8,8,HIS-87,2025-07-23T10:19:40.023Z,2025-07-23T10:21:03.035Z,"{""slip_id"":""SLP-2025-001"",""token"":""slip_token_001"",""slip_reference"":""LMX/2025/001"",""lloyd_syndicate"":""Syndicate 623"",""lead_underwriter"":""James Wilson"",""underwriter_email"":""cargo@marine.com"",""risk_category"":""Marine Cargo"",""policy_inception_date"":""01/04/2025"",""policy_expiry_date"":""31/03/2026"",""coverage_territory"":""Worldwide"",""currency"":""USD"",""policy_limits"":""$50000000"",""deductible"":""$25000"",""premium_amount"":""$485000"",""brokerage_rate"":""15%"",""total_sum_insured"":""$50000000"",""risk_location"":""International Shipping Routes"",""business_description"":""Marine cargo insurance for international shipping operations"",""years_trading"":""25"",""annual_turnover"":""$125000000"",""number_of_employees"":""450"",""previous_claims"":""2 claims in last 5 years - weather related"",""risk_improvements"":""Enhanced GPS tracking improved packaging protocols"",""security_measures"":""24/7 monitoring secure warehousing facilities"",""compliance_certifications"":""ISO 9001 IMO compliance"",""financial_rating"":""A+ (Standard & Poor's)"",""reinsurance_arrangements"":""75% quota share with Munich Re"",""exclusions"":""War risks nuclear perils cyber attacks"",""warranties"":""Proper packaging approved routes only"",""conditions"":""Monthly reporting claims handling procedures"",""created_at"":""2025-01-07T16:20:00Z"",""updated_at"":""2025-01-12T14:15:00Z"",""email_subject"":""Marine Cargo Slip - International Shipping Routes""}",{}
